"location_id","province","city","2018Q4","2019Q1","2019Q4","2020Q1","2020Q4","2021Q1","2021Q1_vs_2019Q1_str","2020Q4_vs_2019Q4_str","2021Q1_vs_2019Q1","2020Q4_vs_2019Q4"
"beijing_chn.2_1_cn","Beijing","Beijing",51.5731053009532,51.0314045106252,42.5292611290197,51.7245756803329,35.600833045647,61.6269699334921,"20.8%","-16.3%",0.207628332484181,-0.162909674408736
"bengbu_chn.1_1_cn","Anhui","Bengbu",60.555882806012,78.965096240149,60.9924903430636,58.3767578705331,59.3903281058484,53.641246153439,"-32.1%","-2.6%",-0.320696754547035,-0.0262681885622901
"benxi_chn.18_1_cn","Liaoning","Benxi",40.337754726846,55.5487099428713,43.6121447952503,54.3469188608289,39.4692864321624,47.9221605780603,"-13.7%","-9.5%",-0.137294806173797,-0.0949932268302273
"bijie_chn.8_1_cn","Guizhou","Bijie",25.7290392656492,28.8665230723383,31.2606008253639,32.8392805693272,24.6771426947606,37.1834745102766,"28.8%","-21.1%",0.288117533833096,-0.210599219361825
"binzhou_chn.23_1_cn","Shandong","Binzhou",65.1073125053904,82.6723610127416,59.8295488124662,66.1527759632366,61.1576448930465,61.5779204364897,"-25.5%","2.2%",-0.25515710834726,0.0221979959224363
"bozhou_chn.1_1_cn","Anhui","Bozhou",65.4530828883804,88.9964571902234,68.6558344605705,76.8068685737085,61.7679786876269,54.9587870514539,"-38.2%","-10%",-0.382460956462755,-0.100324405450193
"bozhou_chn.28_1_cn","Xinjiang Uygur","Bozhou",32.1018854762522,37.765467506051,27.1928043383284,35.7452408050649,29.3488215532333,33.4381044834125,"-11.5%","7.9%",-0.114585183460134,0.0792863136909319
"cangzhou_chn.10_1_cn","Hebei","Cangzhou",72.1387430983081,76.3049784783201,58.0816832160753,69.7345380782452,57.0993078592933,57.3811266574792,"-24.8%","-1.7%",-0.248002845924629,-0.0169136860777156
"changchun_chn.17_1_cn","Jilin","Changchun",33.4747685808356,64.5768633909506,42.926820672558,66.807796374545,37.2183677702375,50.1257690353129,"-22.4%","-13.3%",-0.223781298700592,-0.132981031739202
"changde_chn.14_1_cn","Hunan","Changde",48.1794243966868,69.054635519769,52.2561499698339,53.0591544312831,59.1545697131599,54.728292036604,"-20.7%","13.2%",-0.207463892544385,0.132011633985823
"changji_chn.28_1_cn","Xinjiang Uygur","Changji",59.9505774327112,84.3760679671289,48.6892268909354,78.5282202613981,54.9968248468592,58.8976971606071,"-30.2%","13%",-0.301962054174504,0.129548123038653
"changsha_chn.14_1_cn","Hunan","Changsha",51.3692245581278,60.9207903621351,60.550132987149,45.8327933165384,63.0018031816855,58.6327101497997,"-3.8%","4%",-0.0375582818071508,0.0404899225416546
"changshu_chn.15_1_cn","Jiangsu","Changshu",48.7899161249034,57.2517038756703,39.5377634062075,40.7563696837811,36.165834285238,39.0824197571223,"-31.7%","-8.5%",-0.317357962970064,-0.0852837598911859
"changzhi_chn.25_1_cn","Shanxi","Changzhi",51.5472856478222,76.8896992060003,45.5980659042507,64.6582612761753,48.120057815029,51.9696198629459,"-32.4%","5.5%",-0.324101662516449,0.055309186053506
"changzhou_chn.15_1_cn","Jiangsu","Changzhou",54.8538619479014,66.0279500975125,54.5449922967702,50.1368710754781,47.7106049606303,50.7616924038002,"-23.1%","-12.5%",-0.231209020894432,-0.125298163009266
"chaoyang_chn.18_1_cn","Liaoning","Chaoyang",45.1969591836299,48.2110689596253,44.843744740214,53.510360429657,38.3761900206926,52.3262397179727,"8.5%","-14.4%",0.0853573846660329,-0.144224233658202
"chaozhou_chn.6_1_cn","Guangdong","Chaozhou",27.7895802072066,36.0464117346125,35.1490106184331,34.8631187087464,25.7960941826529,35.6103554290197,"-1.2%","-26.6%",-0.0120970794209204,-0.266093305934344
"chengde_chn.10_1_cn","Hebei","Chengde",34.2481149865621,35.2128929669364,36.1532232533061,38.5550770542224,30.1426682639466,43.5625865900659,"23.7%","-16.6%",0.237120353359478,-0.166252257710101
"chengdu_chn.26_1_cn","Sichuan","Chengdu",51.0016381272546,56.239995714669,50.4897703668668,51.4479286242396,48.610628742114,61.6228233124248,"9.6%","-3.7%",0.0957117355603183,-0.0372182644345305
"chenzhou_chn.14_1_cn","Hunan","Chenzhou",29.7994819648127,36.1365421069876,39.669769284074,26.5948351239881,45.4799927828762,41.5690669461588,"15%","14.6%",0.150333278239169,0.146464766588264
"chifeng_chn.19_1_cn","Nei Mongol","Chifeng",35.314947672078,31.4301786562598,25.7132241891435,32.1858652755774,32.4425774664315,37.449894267034,"19.2%","26.2%",0.191526611305958,0.261707875596918
"chizhou_chn.1_1_cn","Anhui","Chizhou",48.1104441272083,64.3751092527943,46.5002419755379,43.3975741001302,48.1499474903574,44.2547167586841,"-31.3%","3.5%",-0.312549255879311,0.0354773533369437
"chongqing_chn.3_1_cn","Chongqing","Chongqing",44.4786867462087,56.6299925496419,41.5598414899719,44.8628210285428,39.3884579379047,49.7059719268902,"-12.2%","-5.2%",-0.122267729713757,-0.0522471567316033
"chongzuo_chn.7_1_cn","Guangxi","Chongzuo",26.5963177679652,32.5187661457641,36.9299341319781,33.4225284523302,30.6862714746979,50.6110377747243,"55.6%","-16.9%",0.556364025248137,-0.169067798360184
"chuxiong_chn.30_1_cn","Yunnan","Chuxiong",20.0655018360228,24.5589118409771,19.1193405395865,24.5943536337954,18.544975860253,32.7680656199678,"33.4%","-3%",0.334263742308549,-0.0300410298223538
"chuzhou_chn.1_1_cn","Anhui","Chuzhou",56.3447666420871,74.2141066204891,53.5302592716323,51.2946480028574,49.1110424714424,51.4065705085937,"-30.7%","-8.3%",-0.307320766232853,-0.0825554903025065
"dali_chn.30_1_cn","Yunnan","Dali",10.4804435333263,17.4896994170273,13.3729604793939,20.3042427932752,15.184832642297,26.5533256353185,"51.8%","13.5%",0.518226528779975,0.13548773778962
"dalian_chn.18_1_cn","Liaoning","Dalian",32.9241106994901,54.6834051438531,36.1745349994929,43.508718364224,32.3287147009016,44.1928038751725,"-19.2%","-10.6%",-0.191842502146373,-0.106312915940597
"dandong_chn.18_1_cn","Liaoning","Dandong",34.2917250627357,55.0914681326151,33.7820042010003,42.4980909103519,35.4722379503548,46.7388970461306,"-15.2%","5%",-0.151612788143136,0.0500335545309196
"daqing_chn.11_1_cn","Heilongjiang","Daqing",25.1512464202869,42.9328037922766,38.214457453247,58.5121476704271,18.4867853717692,34.2520530892222,"-20.2%","-51.6%",-0.202193892228769,-0.516235827909199
"datong_chn.25_1_cn","Shanxi","Datong",40.3510859788543,43.6979988165209,39.2004546030689,45.2717152894437,38.8899116035318,46.5841396275284,"6.6%","-0.8%",0.0660474367058714,-0.00792192342363229
"daxinganling_chn.19_1_cn","Nei Mongol","Daxinganling",19.0385833911737,26.4005226828117,23.1032987073364,27.4670524151706,9.39932045676052,11.672458701972,"-55.8%","-59.3%",-0.557870166351994,-0.593161107605132
"dazhou_chn.26_1_cn","Sichuan","Dazhou",54.4626900069092,70.2397642927037,48.876924318582,54.0893367637283,44.9294704924364,60.09511016541,"-14.4%","-8.1%",-0.144428931808751,-0.0807631388672476
"dehong_chn.30_1_cn","Yunnan","Dehong",28.8713462317193,33.7726603671348,18.5848138644144,26.5774616952489,20.4532408614056,44.2946600803949,"31.2%","10.1%",0.311553771567826,0.100535147170282
"deyang_chn.26_1_cn","Sichuan","Deyang",46.7490969643596,59.4514362989434,49.4918305369686,53.887601807444,45.6975299178269,61.064529316581,"2.7%","-7.7%",0.0271329528445081,-0.076665190557207
"dezhou_chn.23_1_cn","Shandong","Dezhou",68.4670419374244,84.0431476790701,62.3806234983831,76.9657661755098,62.9903755223724,62.0669582770828,"-26.1%","1%",-0.26148698625504,0.00977470230006738
"dingxi_chn.5_1_cn","Gansu","Dingxi",40.0520697970888,38.2088821060427,36.3952716295559,41.8822121463809,31.0647252851784,36.8800139495835,"-3.5%","-14.6%",-0.0347790378365721,-0.146462606424091
"diqing_chn.30_1_cn","Yunnan","Diqing",11.3978233132418,15.3151650563607,15.4166239548337,16.5656123445628,14.3606152207893,21.1053999821041,"37.8%","-6.8%",0.378071989719667,-0.0684980536035835
"dongguan_chn.6_1_cn","Guangdong","Dongguan",38.0965600406852,36.5390855634217,46.0190055815839,29.6147293478128,31.9340934448123,33.4173448094997,"-8.5%","-30.6%",-0.0854356562509885,-0.306067285869562
"dongying_chn.23_1_cn","Shandong","Dongying",56.8804232950835,73.9506974985221,55.5776429178472,61.8120850736506,58.0649093011143,58.4678545906211,"-20.9%","4.5%",-0.209367097696548,0.0447530023348353
"enshi_chn.13_1_cn","Hubei","Enshi",37.3948972227347,45.6292180452531,39.5893452649245,38.5532050447464,37.1741917254385,40.2708930225562,"-11.7%","-6.1%",-0.117431883609811,-0.0610051397244439
"ezhou_chn.13_1_cn","Hubei","Ezhou",49.0352833065822,61.8951177179273,47.8503712181816,41.2494573121869,56.9519777046043,47.8187329544767,"-22.7%","19%",-0.227423184290569,0.190209736198753
"fangchenggang_chn.7_1_cn","Guangxi","Fangchenggang",30.7024279057027,31.6856215979266,36.8579257249808,25.6819125110301,32.8580037602655,36.5593986825578,"15.4%","-10.9%",0.153816678949109,-0.108522709459047
"foshan_chn.6_1_cn","Guangdong","Foshan",37.5136864344038,33.7527314545382,42.4235083812404,24.2489043895243,31.562649092799,34.8806585198914,"3.3%","-25.6%",0.0334173566625975,-0.256010398546955
"fushun_chn.18_1_cn","Liaoning","Fushun",52.4629221025313,68.6848035048451,53.3033664732916,64.7608244202817,53.0532520781221,65.6223984166242,"-4.5%","-0.5%",-0.0445863558160263,-0.00469228140205413
"fuxin_chn.18_1_cn","Liaoning","Fuxin",40.7683641553232,49.63768466305,45.6718925896051,52.6731678683432,39.8056374608745,52.7542774210903,"6.3%","-12.8%",0.0627868277740238,-0.128443442916701
"fuyang_chn.1_1_cn","Anhui","Fuyang",74.372549106513,87.0180314475296,69.7022655213263,73.9371279311538,74.312321225004,63.8986514774375,"-26.6%","6.6%",-0.265684934323442,0.0661392519912742
"fuyang_chn.31_1_cn","Zhejiang","Fuyang",42.0270050400507,51.9472023547777,38.0380428605211,22.5095851789586,41.233813894894,37.6510064412238,"-27.5%","8.4%",-0.275206272243822,0.0840151278574257
"fuzhou_chn.16_1_cn","Jiangxi","Fuzhou",35.4062162394526,39.6125312063916,40.4102121851233,30.4698591509834,36.0917531581687,34.8101384791579,"-12.1%","-10.7%",-0.121234179714798,-0.106865537037306
"fuzhou_chn.4_1_cn","Fujian","Fuzhou",19.7969097607478,26.0966806464693,25.3683219727038,23.5901923680217,19.0151798746326,28.0017138038518,"7.3%","-25%",0.072999060041002,-0.250436040070258
"gannan_chn.5_1_cn","Gansu","Gannan",28.9240306642836,32.7390608988435,24.4347787303026,25.8138421774005,25.2020921424937,26.4313857626234,"-19.3%","3.1%",-0.1926651212052,0.0314025111772172
"ganzhou_chn.16_1_cn","Jiangxi","Ganzhou",31.3099315277891,28.2504929822558,36.9609883416173,22.8587448368636,34.7248812104133,30.814100196597,"9.1%","-6%",0.0907455744560439,-0.0604991162719037
"ganzi_chn.26_1_cn","Sichuan","Ganzi",14.6624977101009,13.1373782545633,11.3037893808158,9.49745127584086,10.1882299257584,10.8487700812359,"-17.4%","-9.9%",-0.174205852109982,-0.0986889809669135
"golok_chn.21_1_cn","Qinghai","Golok",14.5870729168853,18.9294331503052,19.4565546423116,16.5894894475137,18.902910576071,21.0934078490181,"11.4%","-2.8%",0.114317987312688,-0.0284554010932977
"guang'an_chn.26_1_cn","Sichuan","Guang'an",40.4171963562886,52.6354918916661,32.8570348036194,44.5171616941542,38.4256520993166,52.8522620604714,"0.4%","16.9%",0.00411832702640047,0.169480214175739
"guangyuan_chn.26_1_cn","Sichuan","Guangyuan",36.7814720008607,40.1576097741496,31.8708392510643,38.5861650365501,27.5329080944211,36.9406340534118,"-8%","-13.6%",-0.0801087449883204,-0.136109724706992
"guangzhou_chn.6_1_cn","Guangdong","Guangzhou",34.8896079497096,33.6148855561282,40.9191125078907,24.4233365603106,31.4400517605967,35.9745890944495,"7%","-23.2%",0.0701981726036573,-0.231653625074739
"guigang_chn.7_1_cn","Guangxi","Guigang",35.8563941374133,35.7483696505689,45.753610455896,34.7074413073226,35.862021415903,46.1986414491098,"29.2%","-21.6%",0.29232862647135,-0.21619253522141
"guilin_chn.7_1_cn","Guangxi","Guilin",34.290593392634,36.2827569741067,41.0122699279071,31.017526361291,37.8299076928072,46.3148334071684,"27.6%","-7.8%",0.27649708207734,-0.0775953694027182
"guiyang_chn.8_1_cn","Guizhou","Guiyang",30.7172351812653,32.3344309575197,29.9252726977029,30.8287698279444,26.8745543358179,37.1892458857431,"15%","-10.2%",0.150143818352689,-0.101944546761612
"guyuan_chn.20_1_cn","Ningxia Hui","Guyuan",31.4814421941411,37.6417234085332,27.5810103435122,35.6622945703648,32.7874952975515,36.2369508555981,"-3.7%","18.9%",-0.0373195599385525,0.188770639262098
"haibei_chn.21_1_cn","Qinghai","Haibei",17.3777429021116,24.590260629065,15.7701292617607,17.8094898681283,23.5675537540444,23.5042516928639,"-4.4%","49.4%",-0.0441641897409343,0.494442649318728
"haidong_chn.21_1_cn","Qinghai","Haidong",44.5252760051338,48.9210027814376,40.1885715411245,45.1414334820677,51.316010342433,45.3938220268643,"-7.2%","27.7%",-0.0720995186940768,0.27688067464458
"haimen_chn.15_1_cn","Jiangsu","Haimen",38.1511430346926,48.6858780616068,36.7231682380896,36.7455704156023,31.7199006840377,35.9863431353702,"-26.1%","-13.6%",-0.260846377468363,-0.136242807853993
"hainan_chn.21_1_cn","Qinghai","Hainan",17.9216945820019,27.3611251173608,16.7549577076987,18.5931785288193,24.5106824176941,25.98324449696,"-5%","46.3%",-0.0503590628854137,0.462891333138473
"haixi_chn.21_1_cn","Qinghai","Haixi",11.2449651560261,15.7329910041678,10.6619482656848,11.2762278928151,11.8290751407485,16.3426517385598,"3.9%","10.9%",0.0387504660894125,0.109466567083244
"hami_chn.28_1_cn","Xinjiang Uygur","Hami",33.6023044128426,36.7923429338034,35.1443223455526,48.3833117896667,31.3826065871299,34.6670706686577,"-5.8%","-10.7%",-0.0577639828202703,-0.107036229677045
"handan_chn.10_1_cn","Hebei","Handan",79.3622815680024,103.117372402816,70.1834939098116,83.5089300196525,70.1015152095031,64.42728626765,"-37.5%","-0.1%",-0.375204344657154,-0.00116806239959788
"hangzhou_chn.31_1_cn","Zhejiang","Hangzhou",38.8201166318414,49.4786534554489,41.4828906336151,31.9785385504569,36.0430740987197,34.8912857322372,"-29.5%","-13.1%",-0.294821437215269,-0.131133979619233
"hanzhong_chn.22_1_cn","Shaanxi","Hanzhong",53.2788804604466,72.1624594365632,51.4214929527109,58.3044792779805,46.8427596390285,62.1140362083569,"-13.9%","-8.9%",-0.139247238892124,-0.0890431811828801
"harbin_chn.11_1_cn","Heilongjiang","Harbin",37.2754875572118,77.0693124202805,48.8147388432402,85.5503653068632,44.5434699073117,60.9038402864639,"-21%","-8.7%",-0.209752385562515,-0.0874995756844036
"hebi_chn.12_1_cn","Henan","Hebi",67.5623897626513,94.4747745444421,76.0688522365302,83.6575569090566,76.0096730309826,73.9958265711095,"-21.7%","-0.1%",-0.21676630690131,-0.00077796895585569
"hechi_chn.7_1_cn","Guangxi","Hechi",28.2172759158025,30.716653422751,29.5048342783848,31.6318794642285,28.5988416405191,41.4647148866519,"35%","-3.1%",0.349909910952086,-0.0307065828371553
"hefei_chn.1_1_cn","Anhui","Hefei",54.2262684474389,68.8587127982753,47.2699531922896,44.8075651670178,47.9123249714709,44.3357240191541,"-35.6%","1.4%",-0.356134870702019,0.0135894312517748
"hegang_chn.11_1_cn","Heilongjiang","Hegang",26.4836721445689,32.6454826649742,24.4548968820184,32.2057471610446,21.9878958094425,28.9072068903319,"-11.5%","-10.1%",-0.11451127290739,-0.100879635047242
"heihe_chn.11_1_cn","Heilongjiang","Heihe",18.8823220160382,18.635008950166,19.0307718048121,28.8564919111013,14.7802887836122,20.1527694327313,"8.1%","-22.3%",0.0814467267831296,-0.223347905423631
"hengshui_chn.10_1_cn","Hebei","Hengshui",76.2726868665525,88.2531726256471,64.1103339840909,74.546800997126,62.4427678403563,59.8091910338815,"-32.2%","-2.6%",-0.322299819321164,-0.0260108790596604
"hengyang_chn.14_1_cn","Hunan","Hengyang",46.798639098541,56.4277769167859,56.6045580584207,40.0500080948927,52.0903091806905,50.2336949022896,"-11%","-8%",-0.109770087587019,-0.0797506249067633
"heyuan_chn.6_1_cn","Guangdong","Heyuan",28.4185314256442,26.8830367818206,34.2595459493728,23.9573696436121,30.6653911622887,28.8998337755699,"7.5%","-10.5%",0.075021174509315,-0.104909586145576
"heze_chn.23_1_cn","Shandong","Heze",79.3931413031192,95.2186331219703,70.880044896412,75.0178526796294,70.303225159343,69.5367639766253,"-27%","-0.8%",-0.269714742832401,-0.00813797081974177
"hezhou_chn.7_1_cn","Guangxi","Hezhou",32.2804726191356,32.472007224239,41.1750084700603,29.5105254249582,38.3834878207726,39.1262575896996,"20.5%","-6.8%",0.204922668300392,-0.0677964802683045
"hohhot_chn.19_1_cn","Nei Mongol","Hohhot",47.0744047523427,48.2273131939613,57.1961429497087,84.6117148158219,39.7603513217779,42.9263583021968,"-11%","-30.5%",-0.109916031822984,-0.304842087748149
"honghe_chn.30_1_cn","Yunnan","Honghe",21.1031461070685,33.1695475021301,20.954228557463,40.9023951041142,23.26806473089,39.8752841621767,"20.2%","11%",0.202165454913606,0.110423352836957
"hotan_chn.28_1_cn","Xinjiang Uygur","Hotan",50.4851388452355,55.779511327244,97.8696354811097,95.7702868635698,50.835601488239,50.1670427371647,"-10.1%","-48.1%",-0.10061881964423,-0.480578411901299
"huai'an_chn.15_1_cn","Jiangsu","Huai'an",52.8351736360462,66.0126693955999,58.0761856850037,55.8103406550407,54.5264049330713,53.7952298510589,"-18.5%","-6.1%",-0.185077192854065,-0.0611228287474971
"huaibei_chn.1_1_cn","Anhui","Huaibei",73.3084588374694,88.5154335100915,68.6901049772331,72.1445552424366,62.57211281157,55.6418293162426,"-37.1%","-8.9%",-0.371388388332313,-0.0890665717819311
"huaihua_chn.14_1_cn","Hunan","Huaihua",36.444037440356,47.9769026068045,42.3855163179811,34.184244038987,38.5511910617427,38.6229518789048,"-19.5%","-9%",-0.194967791159012,-0.0904631012979263
"huainan_chn.1_1_cn","Anhui","Huainan",62.5754941592311,81.9889452688595,65.2974569535384,63.2792543644266,68.8879612812981,59.8978829539047,"-26.9%","5.5%",-0.269439523127336,0.0549868937516895
"huanggang_chn.13_1_cn","Hubei","Huanggang",45.7427339312761,58.6864205423961,45.4620939835626,42.9585948251698,46.9125256713214,43.6391692105769,"-25.6%","3.2%",-0.256400904889893,0.0319041988757316
"huangnan_chn.21_1_cn","Qinghai","Huangnan",24.8376616481139,32.253773913814,20.9470162910498,27.1748859847022,28.9963876198487,27.7697502888921,"-13.9%","38.4%",-0.139023223666902,0.384272930185198
"huangshan_chn.1_1_cn","Anhui","Huangshan",25.7837914099514,32.4362116684374,28.5439721397555,24.664331022344,29.1930038323257,28.2638757833685,"-12.9%","2.3%",-0.128632034089507,0.0227379598533974
"huangshi_chn.13_1_cn","Hubei","Huangshi",44.533061444594,58.1553389381587,45.717957258646,38.6815720803985,48.3561940598365,44.2227931501319,"-24%","5.8%",-0.239574664036305,0.0577067953028803
"huizhou_chn.6_1_cn","Guangdong","Huizhou",28.0806668213244,28.0845276839425,36.5768472013067,22.903383611845,28.9252762432687,28.8867937105499,"2.9%","-20.9%",0.0285661213760111,-0.209191648365054
"huludao_chn.18_1_cn","Liaoning","Huludao",48.8836459220565,66.1417195379662,51.3459575619142,60.6787088721128,45.7490675960763,70.7210991221007,"6.9%","-10.9%",0.069235871339963,-0.109003517153012
"hulunbeier_chn.19_1_cn","Nei Mongol","Hulunbeier",17.5491942438335,20.0234550873801,15.6933370382906,23.4630792376052,17.4224876677658,20.3707373120989,"1.7%","11%",0.0173437712524283,0.110183743919871
"huzhou_chn.31_1_cn","Zhejiang","Huzhou",33.3981236378112,45.4501136744291,35.5773871645043,29.4924122188797,30.7224476808781,31.4510650118685,"-30.8%","-13.6%",-0.308009101205762,-0.136461383776661
"ili kazak_chn.28_1_cn","Xinjiang Uygur","Ili Kazak",64.3915902292991,67.0342750513276,61.4573738248763,66.9044237184969,68.8427151888612,57.5726302907922,"-14.1%","12%",-0.14114637255778,0.12017014239869
"ji'an_chn.16_1_cn","Jiangxi","Ji'an",36.5982840269369,37.4807301717575,43.2649679962817,27.9851497697568,39.4724006300863,35.8489742490467,"-4.4%","-8.8%",-0.0435358627015303,-0.0876590817430263
"jiamusi_chn.11_1_cn","Heilongjiang","Jiamusi",30.5507300665559,45.1118839700131,31.0736604204737,46.4941733674422,27.3208773914229,40.3364602054936,"-10.6%","-12.1%",-0.105857333905493,-0.120770549020293
"jiangmen_chn.6_1_cn","Guangdong","Jiangmen",34.3338372380516,32.2636656701773,37.8167803969885,22.9071091466914,31.5629139502403,31.3534258605726,"-2.8%","-16.5%",-0.0282125353922836,-0.165372789039605
"jiangyin_chn.15_1_cn","Jiangsu","Jiangyin",52.367062040711,62.6952186793597,47.8319339083517,47.6914344753013,42.3812452860362,46.1839952899132,"-26.3%","-11.4%",-0.263356979004881,-0.113955012414077
"jiaonan_chn.23_1_cn","Shandong","Jiaonan",43.5530133993205,71.0020355788474,47.154197925021,48.74114492302,41.1260400896757,46.7157922035145,"-34.2%","-12.8%",-0.342049959234804,-0.12783926141487
"jiaozhou_chn.23_1_cn","Shandong","Jiaozhou",60.3198723959974,85.0630928190424,55.520398676885,55.1251418696202,50.9702093199653,52.4119634061179,"-38.4%","-8.2%",-0.383846017477689,-0.0819552716723213
"jiaozuo_chn.12_1_cn","Henan","Jiaozuo",72.4599445717519,100.631940212442,66.9490058046391,78.0283596751631,69.7460781997967,71.6280046661547,"-28.8%","4.2%",-0.288217990084042,0.0417791475995857
"jiaxing_chn.31_1_cn","Zhejiang","Jiaxing",36.5232371553272,48.9517141516246,37.9781965344292,32.9529464731787,30.1209834112214,35.0827824601334,"-28.3%","-20.7%",-0.283318611653376,-0.206887473344998
